iso2c,country,year,gdp_percap,child_mortal,fertil_rate,iso3c,region,capital,longitude,latitude,income,lending
CL,Chile,2008,16422.8663339121,8.9,1.925,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1993,6235.1547104268,15.1,2.408,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,2011,20437.704525923,8.7,1.856,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,2010,18356.7762179634,8.8,1.879,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CM,Cameroon,2011,2690.76505521683,101,5.049,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2010,2601.22829735359,104.8,5.111,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1993,1571.70142933439,146,6.17,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1999,1912.73068593313,153.8,5.645,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2009,2557.39074537477,109,5.167,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2002,2129.92365682065,140.2,5.475,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1994,1594.43434591481,149,6.073,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1995,1650.6493471291,151.8,5.978,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2008,2559.22366164651,112.8,5.219,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2012,2789.68367889069,97.4,4.984,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1998,1856.27021667526,155.3,5.718,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1992,1714.46205606831,142.8,6.264,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1990,1843.49885011014,138,6.436,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2006,2430.98968789716,120.7,5.309,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1996,1718.47112707282,154,5.886,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2004,2283.93895621184,129.6,5.39,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2001,2070.00889372542,145.7,5.524,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1997,1794.90281701098,155.3,5.799,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2007,2507.47922653552,116.6,5.266,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2005,2347.65906255714,125.1,5.35,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2003,2201.26351037012,134.7,5.431,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,1991,1779.82013127389,140,6.354,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CM,Cameroon,2000,1986.88862491601,150.4,5.58,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,IDA
CN,China,1997,2277.20700886408,43.6,1.527,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2005,5092.56018928085,24,1.565,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2010,9333.12488218956,15.7,1.59,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1990,986.568444391292,53.8,2.35,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2000,2933.31501968497,36.9,1.497,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2004,4455.20532967122,26.3,1.554,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2009,8374.43285013056,17,1.586,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1998,2458.63083103944,41.5,1.503,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1994,1668.5807571636,49.3,1.739,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1996,2070.77175197248,45.6,1.571,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2011,10384.367316917,14.5,1.594,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2001,3226.84867956533,34.3,1.508,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1999,2664.48521541889,39.3,1.494,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2012,11351.0628424977,13.4,1.599,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2003,3961.27416681397,28.9,1.54,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1991,1099.05230396992,53.3,2.187,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1992,1268.27170757736,52.4,2.021,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1993,1461.61044744101,51,1.868,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,1995,1869.46644952949,47.5,1.639,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2008,7635.07313882793,18.5,1.581,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2002,3551.66389747273,31.6,1.524,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2007,6863.98222925171,20.1,1.577,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2006,5883.71978401087,21.9,1.572,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CO,Colombia,1996,6294.86549854465,28.9,2.596,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1999,6256.81018104118,26,2.432,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2004,7732.31947622413,22.2,2.236,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2006,8957.34111756549,20.9,2.157,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2005,8248.35534178596,21.5,2.197,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1990,4869.16184672328,35.1,2.994,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2007,9710.91759594356,20.3,2.118,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2012,12058.3437579632,17.4,1.948,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2011,11496.4777054381,18,1.978,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2010,10680.0030066548,18.5,2.01,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1994,5827.99696183084,31,2.727,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1997,6520.03666603708,27.9,2.535,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2008,10132.2656612857,19.7,2.08,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2003,7241.33125833067,22.9,2.274,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2001,6750.68713876565,24.3,2.349,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2009,10260.2266790265,19.1,2.044,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1998,6528.90017378781,26.9,2.481,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1993,5485.49956628294,32.1,2.794,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2002,6927.32125259077,23.6,2.311,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1995,6155.68886127621,30,2.66,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2000,6585.33413813744,25.1,2.389,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1991,5050.71983033459,34.1,2.927,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1992,5327.88550322505,33.1,2.86,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CR,Costa Rica,1995,6533.19142922661,15.2,2.821,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2007,11714.2147112291,10.3,2.006,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2002,8397.30253575193,11.6,2.216,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2001,8139.81010264789,12.2,2.29,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1993,6052.79671201924,15.8,2.973,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1991,5200.58231878786,16.5,3.11,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1994,6299.32169595099,15.5,2.899,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1997,6893.93397015235,14.8,2.649,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2009,12141.9349812074,10.2,1.951,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2008,12329.930057934,10.3,1.979,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2004,9289.50331735902,10.7,2.105,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1990,5033.09994187275,16.9,3.172,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2012,14133.6881806511,10.1,1.866,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2006,10697.4635440799,10.3,2.034,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1996,6574.13364760459,15,2.737,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2011,13397.2305422386,10.1,1.893,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1992,5662.42351116882,16.1,3.044,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2000,7829.81296167726,13,2.373,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2010,12737.0201761635,10.2,1.922,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2003,8793.38314665954,11,2.155,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1999,7527.11162305639,13.8,2.463,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2005,9817.00119402593,10.4,2.065,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1998,7286.41497983041,14.4,2.557,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CU,Cuba,2007,,6.4,1.581,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1994,,11,1.645,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1993,,11.1,1.66,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2009,,6.2,1.616,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1995,,10.8,1.637,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2006,,6.6,1.572,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2002,,7.7,1.594,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2005,,6.8,1.57,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1990,,13.3,1.75,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2010,,6.1,1.639,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1996,,10.5,1.635,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1992,,11.6,1.684,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2008,,6.3,1.596,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2004,,7.1,1.575,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1991,,12.4,1.715,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2000,,8.4,1.617,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2012,,5.8,1.685,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2001,,8,1.606,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1997,,10,1.634,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2011,,6,1.663,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1998,,9.4,1.631,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,2003,,7.4,1.583,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CU,Cuba,1999,,8.8,1.625,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CW,Curacao,1991,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1994,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1992,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1993,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1998,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2001,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2012,,,2.2,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1990,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2000,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2005,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2002,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1999,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2004,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2010,,,2.2,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2006,,,2.1,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2003,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1997,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2008,,,2.2,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2009,,,2.1,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2011,,,2.1,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,2007,,,2,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1995,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CW,Curacao,1996,,,,CUW,Latin America & Caribbean,Willemstad,"","",High income,Not classified
CY,Cyprus,2010,33295.0278933853,3.6,1.424,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1990,13171.2749618418,11.1,2.411,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2005,28169.4792031185,4.8,1.52,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2002,23964.8739002452,5.8,1.614,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2000,21695.7945341996,6.6,1.716,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1994,15519.2454617927,9.6,2.206,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1991,13359.9799061468,10.8,2.381,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2009,33922.6685259088,3.8,1.443,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2008,34823.7429423545,4.1,1.461,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2004,26091.9087204275,5.1,1.545,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1995,16875.7839785275,9,2.124,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1999,19881.0749769923,7,1.783,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1996,17104.301220444,8.5,2.036,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1998,18931.1158545757,7.5,1.861,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2006,30496.1488220344,4.6,1.498,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2007,32986.0379173231,4.3,1.479,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1992,14556.5251959034,10.5,2.337,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1993,14649.1227077312,10.1,2.278,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2003,24300.7524736383,5.4,1.576,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2011,33192.3798467826,3.4,1.405,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2001,23297.4457907604,6.1,1.66,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,2012,31877.470273434,3.2,1.388,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CY,Cyprus,1997,17852.7959923135,8,1.946,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CZ,Czech Republic,2011,28797.4179611691,3.9,1.43,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1994,12615.869578809,11.2,1.44,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1993,12008.0920815522,12.3,1.67,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2012,29047.2464395949,3.8,1.45,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2008,27784.1045712494,4.5,1.51,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1992,11733.9624314205,13.2,1.71,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2010,27659.2652379998,4.1,1.51,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1997,14679.6540927968,8.4,1.17,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1998,14864.8657719323,7.6,1.16,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2009,27567.2024606827,4.3,1.51,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1991,11542.6462216148,13.9,1.86,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2007,26058.2004212576,4.7,1.45,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2006,23751.7920408567,5,1.34,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,2002,18141.6864571107,6,1.17,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1995,13688.640800818,10.2,1.28,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
CZ,Czech Republic,1996,14538.3022393062,9.2,1.18,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
